"id","report","language","term","definition","did","pid","is_translation_available","is_translation_fetched","fetch_status","source_endpoint","downloaded_at"
"627","SR15","es","Objetivos de Desarrollo Sostenible","Los 17 objetivos mundiales de desarrollo para todos los países que fueron establecidos por las Naciones Unidas a través de un proceso participativo y formulados en la Agenda 2030 para el Desarrollo Sostenible, que incluyen poner fin a la pobreza y el hambre; garantizar la salud y el bienestar, la educación, la igualdad de género, el agua limpia, la energía y el trabajo decente; construir y promover infraestructuras, ciudades y un consumo resilientes y sostenibles; reducir las desigualdades; proteger los ecosistemas terrestres y marinos; promover la paz, la justicia y las alianzas; y adoptar medidas urgentes para hacer frente al cambio climático. Véase también Desarrollo sostenible.","627","627","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"627","SR15","fr","Objectifs de développement durable","Dix-sept objectifs généraux de développement établis, à l’intention tous les pays, par les Nations Unies à l’issue d’un processus participatif et définis dans le Programme de développement durable à l’horizon 2030. Ces objectifs visent notamment à éliminer la pauvreté et la faim, à permettre à tous de vivre en bonne santé, à promouvoir le bien-être de tous, l’accès à l’éducation, l’égalité des sexes, l’accès à une eau propre, à l’énergie et à un travail décent, à développer et à promouvoir une infrastructure, des villes et une consommation résilientes et durables, à réduire les inégalités, à protéger les écosystèmes terrestres et aquatiques, à promouvoir la paix, la justice et les partenariats et à prendre d’urgence des mesures pour lutter contre les changements climatiques. Voir aussi Développement durable.","627","627","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"627","SR15","ru","Цели в области устойчивого развития","Семнадцать глобальных целей в области развития для всех стран, установленные Организацией Объединенных Наций в ходе процесса на основе участия и изложенные в Повестке дня в области устойчивого развития на период до 2030 года, включая искоренение нищеты и голода; обеспечение здравоохранения и благосостояния, образования, гендерного равенства, чистой воды и энергии, а также достойной работы; создание и обеспечение жизнеспособной и устойчивой инфраструктуры, городов и системы потребления; уменьшение неравенства, защиту земельных и водных экосистем; содействие укреплению мира, справедливости и партнерств; принятие срочных мер, связанных с изменением климата. См. также Устойчивое развитие (УР).","627","627","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"627","SR15","zh","可持续发展目标","联合国通过参与过程为各国制定的，并在《2030年可持续发展议程》中明确说明的17个全球发展目标，包括消除贫困和饥饿；确保健康和福祉、教育、性别平等、清洁的水和能源以及体面的工作；建设和确保具抗御力和可持续的基础设施、城市和消费；减少不平等；保护土地和水生态系统；促进和平、正义和伙伴关系；采取应对气候变化的紧急行动。另见可持续发展（SD）。","627","627","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"627","AR6","en","Sustainable Development Goals","The 17 global goals for development for all countries established by the United Nations through a participatory process and elaborated in the 2030 Agenda for Sustainable Development, including ending poverty and hunger; ensuring health and well-being, education, gender equality, clean water and energy, and decent work; building and ensuring resilient and sustainable infrastructure, cities and consumption; reducing inequalities; protecting land and water ecosystems; promoting peace, justice and partnerships; and taking urgent action on climate change.",NA,NA,"TRUE","TRUE","ok","ajax.searchbyphraseandreport.php","2026-03-31"
"627","AR6","ar",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"627","AR6","es",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"627","AR6","fr",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"627","AR6","ru",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"627","AR6","zh",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"629","SRCCL","en","Technology transfer","The exchange of knowledge, hardware and associated software, money and goods among stakeholders, which leads to the spread of technology for adaptation or mitigation. The term encompasses both diffusion of technologies and technological cooperation across and within countries.",NA,NA,"TRUE","TRUE","ok","ajax.searchbyphraseandreport.php","2026-03-31"
"629","SRCCL","ar","نقل التكنولوجيا","تبادل المعرفة والمعدات والبرمجيات ذات الصلة والمال والسلع
بين مختلف أصحاب الشأن، ما يؤدي إلى نشر التكنولوجيا المطلوبة للتكيّف والتخفيف.
ويشتمل المصطلح على نشر التكنولوجيا والتعاون التكنولوجي بين البلدان وداخلها.","2208","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SRCCL","es","Transferencia de tecnología","Intercambio de conocimientos, equipos informáticos y programas informáticos conexos, fondos y bienes entre las diferentes partes interesadas, que propicia la difusión de la tecnología para la adaptación o la mitigación. El término se utiliza para englobar tanto la difusión de tecnologías como la cooperación tecnológica entre los países y dentro de estos.","2208","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SRCCL","fr",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"629","SRCCL","ru","Передача технологии","Обмен знаниями, аппаратными средствами и сопутствующим программным обеспечением, денежными средствами и товарами между заинтересованными сторонами, который ведет к распространению технологии, предназначенной для адаптации или смягчения воздействий. Этот термин охватывает как распространение технологий, так и технологическое сотрудничество между странами и внутри стран.","2208","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SRCCL","zh","技术转让","利益相关方之间的知识、硬件和相关软件、金钱和商品的交换，从而推广适应或减缓技术。该术语包括国家之间和国家内部的技术推广与技术合作。","2208","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SR15","en","Technology transfer","The exchange of knowledge, hardware and associated software, money and goods among stakeholders, which leads to the spread of technology for adaptation or mitigation. The term encompasses both diffusion of technologies and technological cooperation across and within countries.",NA,NA,"TRUE","TRUE","ok","ajax.searchbyphraseandreport.php","2026-03-31"
"629","SR15","ar",NA,NA,NA,NA,"FALSE","FALSE","not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"629","SR15","es","Transferencia de tecnología","Intercambio de conocimientos, equipos informáticos y programas informáticos conexos, fondos y bienes entre las diferentes partes interesadas, que propicia la difusión de la tecnología para la adaptación o la mitigación. El término se utiliza para englobar tanto la difusión de tecnologías como la cooperación tecnológica entre los países y dentro de estos.","629","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SR15","fr","Transfert de technologies","Échange de savoirs, de matériel et de logiciels associés, de moyens financiers et de biens entre différents acteurs qui aboutit à la diffusion des technologies axées sur l’adaptation ou l’atténuation. L’expression recouvre non seulement la diffusion des technologies, mais aussi la coopération technologique au niveau international et national.","629","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
"629","SR15","ru","Передача технологии","Обмен знаниями, аппаратными средствами и сопутствующим программным обеспечением, денежными средствами и товарами между заинтересованными сторонами, который ведет к распространению технологии, предназначенной для адаптации или смягчения воздействий. Этот термин охватывает как распространение технологий, так и технологическое сотрудничество между странами и внутри стран.","629","629","TRUE","TRUE","ok","ajax.gettranslation.php","2026-03-31"
