"source","concept_id","report_or_assessment","language","term","definition","alt_labels","is_available","is_fetched","fetch_status","source_endpoint","downloaded_at"
"IPBES","ipbes:21543:87929","Global assessment (1st work programme)","en","animism","A nature-culture ontology that is defined by the fact that humans acknowledge that non-humans have a different physicality or external appearance but that non-humans have an inner self that is similar to humans, which allows exchanges and relationships that may be conflictual or reciprocal.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21543:88434","Sustainable use assessment","en","animism","A nature-culture ontology that is defined by the fact that humans acknowledge that non-humans have a different ""physicality"" or external appearance but that non-humans have an inner self that is similar to humans, which allows exchanges and relationships that may be conflictual or reciprocal.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21544:40680","Pollination assessment","en","annual","adj. Referring to events that occur once each year. Botanical meaning refers to plants that grow from seed to maturity, reproduction and death in one year. Related terms are biennial (plants that take two years to complete their life cycles), and perennial (plants that take several to many years to complete their life cycles).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21544:40681","Americas assessment","en","annual","In botany, refers to plants that grow from seed to maturity, reproduction and death in one year. Related terms are biennial (plants that take two years to complete their life cycles), and perennial (plants that take several many years to complete their life cycles).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21544:40681","Asia-Pacific assessment","en","annual","In botany, refers to plants that grow from seed to maturity, reproduction and death in one year. Related terms are biennial (plants that take two years to complete their life cycles), and perennial (plants that take several many years to complete their life cycles).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21544:40681","Europe and Central Asia assessment","en","annual","In botany, refers to plants that grow from seed to maturity, reproduction and death in one year. Related terms are biennial (plants that take two years to complete their life cycles), and perennial (plants that take several many years to complete their life cycles).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21544:40681","Global assessment (1st work programme)","en","annual","In botany, refers to plants that grow from seed to maturity, reproduction and death in one year. Related terms are biennial (plants that take two years to complete their life cycles), and perennial (plants that take several many years to complete their life cycles).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:16239","Europe and Central Asia assessment","en","anthropocentric value","See values.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:16239","Land degradation and restoration assessment","en","anthropocentric value","See values.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40690","Asia-Pacific assessment","en","anthropocentric value","Human-centred, the value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40690","Europe and Central Asia assessment","en","anthropocentric value","Human-centred, the value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40690","Land degradation and restoration assessment","en","anthropocentric value","Human-centred, the value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40690","Scenarios and models assessment","en","anthropocentric value","Human-centred, the value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40691","Africa assessment","en","anthropocentric value","The value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21545:40691","Americas assessment","en","anthropocentric value","The value that something has for human beings and human purposes.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:16240","Americas assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, or knowledge - including indigenous and local knowledge systems and technical or scientific knowledge - as well as formal and non-formal education, work, technology (both physical objects and procedures), and financial assets. Anthropogenic assets have been highlighted to emphasize that a good quality of life is achieved by a co-production of benefits between nature and people.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:16240","Europe and Central Asia assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, or knowledge - including indigenous and local knowledge systems and technical or scientific knowledge - as well as formal and non-formal education, work, technology (both physical objects and procedures), and financial assets. Anthropogenic assets have been highlighted to emphasize that a good quality of life is achieved by a co-production of benefits between nature and people.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:40693","Pollination assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, knowledge (including indigenous and local knowledge systems and technical or scientific knowledge, as well as formal and non- formal education), technology (both physical objects and procedures), and financial assets among others.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:40693","Scenarios and models assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, knowledge (including indigenous and local knowledge systems and technical or scientific knowledge, as well as formal and non- formal education), technology (both physical objects and procedures), and financial assets among others.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:40695","Asia-Pacific assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, or knowledge - including indigenous and local knowledge systems and technical or scientific knowledge - as well as formal and non-formal education, technology (both physical objects and procedures), and financial assets. Anthropogenic assets have been highlighted to emphasize that a good quality of life is achieved by a co-production of benefits between nature and people.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:40695","Global assessment (1st work programme)","en","anthropogenic assets","Built-up infrastructure, health facilities, or knowledge - including indigenous and local knowledge systems and technical or scientific knowledge - as well as formal and non-formal education, technology (both physical objects and procedures), and financial assets. Anthropogenic assets have been highlighted to emphasize that a good quality of life is achieved by a co-production of benefits between nature and people.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21546:40695","Land degradation and restoration assessment","en","anthropogenic assets","Built-up infrastructure, health facilities, or knowledge - including indigenous and local knowledge systems and technical or scientific knowledge - as well as formal and non-formal education, technology (both physical objects and procedures), and financial assets. Anthropogenic assets have been highlighted to emphasize that a good quality of life is achieved by a co-production of benefits between nature and people.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21547:16241","Africa assessment","en","approval","Approval of the Platform's outputs signifies that the material has been subject to detailed, line-by-line discussion and agreement by consensus at a session of the Plenary.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21547:16241","Americas assessment","en","approval","Approval of the Platform's outputs signifies that the material has been subject to detailed, line-by-line discussion and agreement by consensus at a session of the Plenary.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21547:16241","Asia-Pacific assessment","en","approval","Approval of the Platform's outputs signifies that the material has been subject to detailed, line-by-line discussion and agreement by consensus at a session of the Plenary.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21547:16241","Global assessment (1st work programme)","en","approval","Approval of the Platform's outputs signifies that the material has been subject to detailed, line-by-line discussion and agreement by consensus at a session of the Plenary.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21547:87931","Europe and Central Asia assessment","en","approval","Approval of IPBES outputs signifies that the material has been subject to detailed, line-by-line discussion and agreement by consensus at a session of the Plenary.",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
"IPBES","ipbes:21548:16873","Americas assessment","en","aquaculture","The farming of aquatic organisms, including fish, molluscs, crustaceans and aquatic plants, involving interventions such as regular stocking, feeding, protection from predators, to enhance production. (In contrast, aquatic organisms which are exploitable by the public as a common property resource, are classed as fisheries, not aquaculture).",NA,TRUE,TRUE,"source_csv","data-raw/IPBES/glossary_2026-02-23.csv","2026-05-05"
